total_return_pct,sharpe,profit_factor,win_rate,max_dd_pct,trade_count,final_equity,sl_range_mult,tp_range_mult,trail_pct,breakeven_R,partial_tp,min_signals,C_enter,rolling_wr_filter
836.933,0.2266,1.869,41.48,28.401,311,468.4667,0.3,2.0,0.2,1.5,False,5,0.6,False
256.279,0.1228,1.345,59.06,22.447,513,178.1393,0.3,2.0,0.2,999.0,True,3,0.5,True
256.279,0.1228,1.345,59.06,22.447,513,178.1393,0.3,2.0,0.2,999.0,True,3,0.5,False
241.189,0.1208,1.337,59.3,21.496,511,170.5947,0.3,2.0,0.2,999.0,True,3,0.55,True
241.189,0.1208,1.337,59.3,21.496,511,170.5947,0.3,2.0,0.2,999.0,True,3,0.55,False
240.307,0.1182,1.33,59.02,22.384,510,170.1533,0.3,2.0,0.2,999.0,True,3,0.6,True
240.307,0.1182,1.33,59.02,22.384,510,170.1533,0.3,2.0,0.2,999.0,True,3,0.6,False
337.279,0.1125,1.312,58.69,16.144,610,218.6397,0.3,2.0,0.2,999.0,True,4,0.5,True
337.279,0.1125,1.312,58.69,16.144,610,218.6397,0.3,2.0,0.2,999.0,True,4,0.5,False
276.132,0.0987,1.267,57.78,16.481,585,188.0662,0.3,2.0,0.2,999.0,True,4,0.55,True
276.132,0.0987,1.267,57.78,16.481,585,188.0662,0.3,2.0,0.2,999.0,True,4,0.55,False
254.598,0.0936,1.251,57.24,16.481,573,177.2989,0.3,2.0,0.2,999.0,True,4,0.6,True
254.598,0.0936,1.251,57.24,16.481,573,177.2989,0.3,2.0,0.2,999.0,True,4,0.6,False
164.719,0.0797,1.21,56.86,31.849,503,132.3597,0.3,2.0,0.2,999.0,True,5,0.5,True
164.719,0.0797,1.21,56.86,31.849,503,132.3597,0.3,2.0,0.2,999.0,True,5,0.5,False
113.003,0.0647,1.166,55.41,35.852,453,106.5014,0.3,2.0,0.2,999.0,True,5,0.55,True
113.003,0.0647,1.166,55.41,35.852,453,106.5014,0.3,2.0,0.2,999.0,True,5,0.55,False
113.003,0.0647,1.166,55.41,35.852,453,106.5014,0.3,2.0,0.2,999.0,True,5,0.6,True
113.003,0.0647,1.166,55.41,35.852,453,106.5014,0.3,2.0,0.2,999.0,True,5,0.6,False
66.364,0.2049,1.728,40.38,16.461,52,83.1822,0.3,2.0,0.2,999.0,False,3,0.5,True
460.188,0.1787,1.623,38.65,16.461,282,280.0941,0.3,2.0,0.2,999.0,False,3,0.5,False
105.934,0.2426,1.981,44.62,16.902,65,102.9668,0.3,2.0,0.2,999.0,False,3,0.55,True
527.106,0.1907,1.681,40.34,16.902,290,313.5532,0.3,2.0,0.2,999.0,False,3,0.55,False
174.777,0.1904,1.734,40.87,17.136,115,137.3887,0.3,2.0,0.2,999.0,False,3,0.6,True
1065.583,0.1733,1.611,39.96,17.136,488,582.7913,0.3,2.0,0.2,999.0,False,3,0.6,False
310.708,0.2709,2.196,44.63,11.716,121,205.354,0.3,2.0,0.2,999.0,False,4,0.5,True
1442.929,0.2331,1.917,40.76,11.716,395,771.4643,0.3,2.0,0.2,999.0,False,4,0.5,False
241.12,0.2438,1.997,43.24,12.217,111,170.5601,0.3,2.0,0.2,999.0,False,4,0.55,True
1259.06,0.2318,1.914,40.21,12.217,373,679.5301,0.3,2.0,0.2,999.0,False,4,0.55,False
241.12,0.2438,1.997,43.24,12.217,111,170.5601,0.3,2.0,0.2,999.0,False,4,0.6,True
1229.67,0.2272,1.888,40.0,12.217,375,664.8349,0.3,2.0,0.2,999.0,False,4,0.6,False
-15.523,-0.1692,0.696,36.67,25.364,30,42.2386,0.3,2.0,0.2,999.0,False,5,0.5,True
843.232,0.2284,1.888,40.13,32.407,309,471.6158,0.3,2.0,0.2,999.0,False,5,0.5,False
-16.545,-0.1849,0.674,34.48,26.267,29,41.7275,0.3,2.0,0.2,999.0,False,5,0.55,True
836.933,0.2266,1.869,41.48,28.401,311,468.4667,0.3,2.0,0.2,999.0,False,5,0.55,False
-16.545,-0.1849,0.674,34.48,26.267,29,41.7275,0.3,2.0,0.2,999.0,False,5,0.6,True
836.933,0.2266,1.869,41.48,28.401,311,468.4667,0.3,2.0,0.2,999.0,False,5,0.6,False
227.77,0.1158,1.332,59.56,24.677,497,163.8852,0.3,2.0,0.3,0.7,True,3,0.5,True
227.77,0.1158,1.332,59.56,24.677,497,163.8852,0.3,2.0,0.3,0.7,True,3,0.5,False
192.298,0.1054,1.298,59.75,23.455,482,146.1489,0.3,2.0,0.3,0.7,True,3,0.55,True
192.298,0.1054,1.298,59.75,23.455,482,146.1489,0.3,2.0,0.3,0.7,True,3,0.55,False
249.868,0.1282,1.377,60.44,24.621,498,174.9338,0.3,2.0,0.3,0.7,True,3,0.6,True
249.868,0.1282,1.377,60.44,24.621,498,174.9338,0.3,2.0,0.3,0.7,True,3,0.6,False
301.061,0.1071,1.301,59.22,16.729,591,200.5305,0.3,2.0,0.3,0.7,True,4,0.5,True
301.061,0.1071,1.301,59.22,16.729,591,200.5305,0.3,2.0,0.3,0.7,True,4,0.5,False
51.311,0.1107,1.323,61.19,19.556,134,75.6555,0.3,2.0,0.3,0.7,True,4,0.55,True
231.466,0.095,1.262,58.58,20.584,548,165.7332,0.3,2.0,0.3,0.7,True,4,0.55,False
51.311,0.1107,1.323,61.19,19.556,134,75.6555,0.3,2.0,0.3,0.7,True,4,0.6,True
226.132,0.0932,1.257,58.27,20.584,544,163.0659,0.3,2.0,0.3,0.7,True,4,0.6,False
124.793,0.0678,1.18,57.2,33.831,472,112.3967,0.3,2.0,0.3,0.7,True,5,0.5,True
124.793,0.0678,1.18,57.2,33.831,472,112.3967,0.3,2.0,0.3,0.7,True,5,0.5,False
51.785,0.0415,1.104,55.05,34.438,327,75.8924,0.3,2.0,0.3,0.7,True,5,0.55,True
102.707,0.0596,1.156,56.21,39.25,443,101.3533,0.3,2.0,0.3,0.7,True,5,0.55,False
51.785,0.0415,1.104,55.05,34.438,327,75.8924,0.3,2.0,0.3,0.7,True,5,0.6,True
102.707,0.0596,1.156,56.21,39.25,443,101.3533,0.3,2.0,0.3,0.7,True,5,0.6,False
41.904,0.1426,1.467,39.22,18.221,51,70.9521,0.3,2.0,0.3,0.7,False,3,0.5,True
673.36,0.1808,1.678,40.86,20.693,372,386.6801,0.3,2.0,0.3,0.7,False,3,0.5,False
24.703,0.0927,1.267,41.07,21.748,56,62.3513,0.3,2.0,0.3,0.7,False,3,0.55,True
580.588,0.1689,1.622,41.06,21.748,358,340.294,0.3,2.0,0.3,0.7,False,3,0.55,False
20.554,0.0792,1.224,40.0,22.013,55,60.2772,0.3,2.0,0.3,0.7,False,3,0.6,True
588.203,0.1587,1.567,40.47,22.013,383,344.1013,0.3,2.0,0.3,0.7,False,3,0.6,False
227.942,0.2565,2.112,45.71,12.516,105,163.971,0.3,2.0,0.3,0.7,False,4,0.5,True
2579.135,0.181,1.671,41.4,13.257,802,1339.5677,0.3,2.0,0.3,0.7,False,4,0.5,False
218.931,0.2353,1.969,44.95,12.977,109,159.4654,0.3,2.0,0.3,0.7,False,4,0.55,True
1017.867,0.2058,1.802,40.56,12.977,360,558.9336,0.3,2.0,0.3,0.7,False,4,0.55,False
218.931,0.2353,1.969,44.95,12.977,109,159.4654,0.3,2.0,0.3,0.7,False,4,0.6,True
996.802,0.2039,1.784,40.61,12.977,362,548.4008,0.3,2.0,0.3,0.7,False,4,0.6,False
-20.402,-0.2488,0.589,36.67,26.162,30,39.7991,0.3,2.0,0.3,0.7,False,5,0.5,True
793.834,0.2157,1.844,39.67,33.307,300,446.9171,0.3,2.0,0.3,0.7,False,5,0.5,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,0.7,False,5,0.55,True
659.17,0.1925,1.729,39.59,27.888,293,379.5852,0.3,2.0,0.3,0.7,False,5,0.55,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,0.7,False,5,0.6,True
659.17,0.1925,1.729,39.59,27.888,293,379.5852,0.3,2.0,0.3,0.7,False,5,0.6,False
-10.486,-0.0579,0.871,47.62,28.875,63,44.7568,0.3,2.0,0.3,1.0,True,3,0.5,True
149.161,0.0921,1.255,56.86,35.777,452,124.5806,0.3,2.0,0.3,1.0,True,3,0.5,False
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,1.0,True,3,0.55,True
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,1.0,True,3,0.55,False
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,1.0,True,3,0.6,True
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,1.0,True,3,0.6,False
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,1.0,True,4,0.5,True
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,1.0,True,4,0.5,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,1.0,True,4,0.55,True
232.181,0.0953,1.263,57.45,19.909,550,166.0907,0.3,2.0,0.3,1.0,True,4,0.55,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,1.0,True,4,0.6,True
220.189,0.0925,1.254,57.04,19.909,540,160.0944,0.3,2.0,0.3,1.0,True,4,0.6,False
77.082,0.0596,1.154,56.07,33.831,346,88.5408,0.3,2.0,0.3,1.0,True,5,0.5,True
122.328,0.0663,1.176,56.07,33.831,478,111.1642,0.3,2.0,0.3,1.0,True,5,0.5,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,1.0,True,5,0.55,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,1.0,True,5,0.55,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,1.0,True,5,0.6,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,1.0,True,5,0.6,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,1.0,False,3,0.5,True
345.895,0.1604,1.561,36.78,21.721,261,222.9474,0.3,2.0,0.3,1.0,False,3,0.5,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,1.0,False,3,0.55,True
552.795,0.1608,1.583,38.27,21.897,371,326.3973,0.3,2.0,0.3,1.0,False,3,0.55,False
20.308,0.0783,1.221,38.18,22.042,55,60.1541,0.3,2.0,0.3,1.0,False,3,0.6,True
593.315,0.1545,1.546,37.72,22.042,403,346.6573,0.3,2.0,0.3,1.0,False,3,0.6,False
230.813,0.2624,2.15,43.27,12.475,104,165.4064,0.3,2.0,0.3,1.0,False,4,0.5,True
2613.96,0.1758,1.643,38.54,12.475,833,1356.9802,0.3,2.0,0.3,1.0,False,4,0.5,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,1.0,False,4,0.55,True
994.489,0.2052,1.799,39.5,13.015,357,547.2447,0.3,2.0,0.3,1.0,False,4,0.55,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,1.0,False,4,0.6,True
945.371,0.1994,1.763,39.22,13.015,357,522.6855,0.3,2.0,0.3,1.0,False,4,0.6,False
-20.402,-0.2488,0.589,36.67,26.162,30,39.7991,0.3,2.0,0.3,1.0,False,5,0.5,True
721.737,0.2051,1.794,38.23,33.307,293,410.8685,0.3,2.0,0.3,1.0,False,5,0.5,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,1.0,False,5,0.55,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,1.0,False,5,0.55,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,1.0,False,5,0.6,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,1.0,False,5,0.6,False
-10.486,-0.0579,0.871,47.62,28.875,63,44.7568,0.3,2.0,0.3,1.5,True,3,0.5,True
149.161,0.0921,1.255,56.86,35.777,452,124.5806,0.3,2.0,0.3,1.5,True,3,0.5,False
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,1.5,True,3,0.55,True
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,1.5,True,3,0.55,False
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,1.5,True,3,0.6,True
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,1.5,True,3,0.6,False
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,1.5,True,4,0.5,True
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,1.5,True,4,0.5,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,1.5,True,4,0.55,True
232.181,0.0953,1.263,57.45,19.909,550,166.0907,0.3,2.0,0.3,1.5,True,4,0.55,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,1.5,True,4,0.6,True
220.189,0.0925,1.254,57.04,19.909,540,160.0944,0.3,2.0,0.3,1.5,True,4,0.6,False
77.082,0.0596,1.154,56.07,33.831,346,88.5408,0.3,2.0,0.3,1.5,True,5,0.5,True
122.328,0.0663,1.176,56.07,33.831,478,111.1642,0.3,2.0,0.3,1.5,True,5,0.5,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,1.5,True,5,0.55,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,1.5,True,5,0.55,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,1.5,True,5,0.6,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,1.5,True,5,0.6,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,1.5,False,3,0.5,True
345.895,0.1604,1.561,36.78,21.721,261,222.9474,0.3,2.0,0.3,1.5,False,3,0.5,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,1.5,False,3,0.55,True
552.795,0.1608,1.583,38.27,21.897,371,326.3973,0.3,2.0,0.3,1.5,False,3,0.55,False
20.308,0.0783,1.221,38.18,22.042,55,60.1541,0.3,2.0,0.3,1.5,False,3,0.6,True
593.315,0.1545,1.546,37.72,22.042,403,346.6573,0.3,2.0,0.3,1.5,False,3,0.6,False
230.813,0.2624,2.15,43.27,12.475,104,165.4064,0.3,2.0,0.3,1.5,False,4,0.5,True
2613.96,0.1758,1.643,38.54,12.475,833,1356.9802,0.3,2.0,0.3,1.5,False,4,0.5,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,1.5,False,4,0.55,True
994.489,0.2052,1.799,39.5,13.015,357,547.2447,0.3,2.0,0.3,1.5,False,4,0.55,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,1.5,False,4,0.6,True
945.371,0.1994,1.763,39.22,13.015,357,522.6855,0.3,2.0,0.3,1.5,False,4,0.6,False
-20.402,-0.2488,0.589,36.67,26.162,30,39.7991,0.3,2.0,0.3,1.5,False,5,0.5,True
721.737,0.2051,1.794,38.23,33.307,293,410.8685,0.3,2.0,0.3,1.5,False,5,0.5,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,1.5,False,5,0.55,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,1.5,False,5,0.55,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,1.5,False,5,0.6,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,1.5,False,5,0.6,False
-10.486,-0.0579,0.871,47.62,28.875,63,44.7568,0.3,2.0,0.3,999.0,True,3,0.5,True
149.161,0.0921,1.255,56.86,35.777,452,124.5806,0.3,2.0,0.3,999.0,True,3,0.5,False
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,999.0,True,3,0.55,True
191.809,0.1059,1.299,57.8,23.5,481,145.9045,0.3,2.0,0.3,999.0,True,3,0.55,False
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,999.0,True,3,0.6,True
242.131,0.1279,1.374,58.42,24.631,493,171.0656,0.3,2.0,0.3,999.0,True,3,0.6,False
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,999.0,True,4,0.5,True
281.208,0.1014,1.282,57.88,16.774,584,190.6042,0.3,2.0,0.3,999.0,True,4,0.5,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,999.0,True,4,0.55,True
232.181,0.0953,1.263,57.45,19.909,550,166.0907,0.3,2.0,0.3,999.0,True,4,0.55,False
53.581,0.1167,1.343,59.4,17.957,133,76.7907,0.3,2.0,0.3,999.0,True,4,0.6,True
220.189,0.0925,1.254,57.04,19.909,540,160.0944,0.3,2.0,0.3,999.0,True,4,0.6,False
77.082,0.0596,1.154,56.07,33.831,346,88.5408,0.3,2.0,0.3,999.0,True,5,0.5,True
122.328,0.0663,1.176,56.07,33.831,478,111.1642,0.3,2.0,0.3,999.0,True,5,0.5,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,999.0,True,5,0.55,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,999.0,True,5,0.55,False
50.791,0.0408,1.102,54.43,34.807,327,75.3957,0.3,2.0,0.3,999.0,True,5,0.6,True
100.548,0.0584,1.152,55.08,39.584,443,100.274,0.3,2.0,0.3,999.0,True,5,0.6,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,999.0,False,3,0.5,True
345.895,0.1604,1.561,36.78,21.721,261,222.9474,0.3,2.0,0.3,999.0,False,3,0.5,False
-6.472,-0.0822,0.812,25.0,16.721,20,46.7638,0.3,2.0,0.3,999.0,False,3,0.55,True
552.795,0.1608,1.583,38.27,21.897,371,326.3973,0.3,2.0,0.3,999.0,False,3,0.55,False
20.308,0.0783,1.221,38.18,22.042,55,60.1541,0.3,2.0,0.3,999.0,False,3,0.6,True
593.315,0.1545,1.546,37.72,22.042,403,346.6573,0.3,2.0,0.3,999.0,False,3,0.6,False
230.813,0.2624,2.15,43.27,12.475,104,165.4064,0.3,2.0,0.3,999.0,False,4,0.5,True
2603.013,0.1751,1.64,38.42,12.475,833,1351.5065,0.3,2.0,0.3,999.0,False,4,0.5,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,999.0,False,4,0.55,True
994.489,0.2052,1.799,39.5,13.015,357,547.2447,0.3,2.0,0.3,999.0,False,4,0.55,False
217.174,0.234,1.959,42.2,13.015,109,158.5869,0.3,2.0,0.3,999.0,False,4,0.6,True
945.371,0.1994,1.763,39.22,13.015,357,522.6855,0.3,2.0,0.3,999.0,False,4,0.6,False
-20.402,-0.2488,0.589,36.67,26.162,30,39.7991,0.3,2.0,0.3,999.0,False,5,0.5,True
721.737,0.2051,1.794,38.23,33.307,293,410.8685,0.3,2.0,0.3,999.0,False,5,0.5,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,999.0,False,5,0.55,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,999.0,False,5,0.55,False
-20.861,-0.2596,0.579,34.48,26.588,29,39.5694,0.3,2.0,0.3,999.0,False,5,0.6,True
668.51,0.1971,1.747,39.1,27.888,289,384.2549,0.3,2.0,0.3,999.0,False,5,0.6,False
256.475,0.1167,1.345,59.65,27.004,513,178.2377,0.3,2.0,0.45,0.7,True,3,0.5,True
256.475,0.1167,1.345,59.65,27.004,513,178.2377,0.3,2.0,0.45,0.7,True,3,0.5,False
231.621,0.1105,1.326,60.2,26.773,510,165.8105,0.3,2.0,0.45,0.7,True,3,0.55,True
231.621,0.1105,1.326,60.2,26.773,510,165.8105,0.3,2.0,0.45,0.7,True,3,0.55,False
264.027,0.1121,1.333,60.63,23.865,541,182.0133,0.3,2.0,0.45,0.7,True,3,0.6,True
264.027,0.1121,1.333,60.63,23.865,541,182.0133,0.3,2.0,0.45,0.7,True,3,0.6,False
348.351,0.1136,1.337,60.13,17.345,602,224.1756,0.3,2.0,0.45,0.7,True,4,0.5,True
348.351,0.1136,1.337,60.13,17.345,602,224.1756,0.3,2.0,0.45,0.7,True,4,0.5,False
42.857,0.0895,1.259,60.74,20.289,135,71.4283,0.3,2.0,0.45,0.7,True,4,0.55,True
237.269,0.092,1.262,58.58,22.843,548,168.6345,0.3,2.0,0.45,0.7,True,4,0.55,False
42.857,0.0895,1.259,60.74,20.289,135,71.4283,0.3,2.0,0.45,0.7,True,4,0.6,True
221.037,0.0888,1.251,58.29,22.843,537,160.5185,0.3,2.0,0.45,0.7,True,4,0.6,False
91.523,0.0579,1.157,57.11,40.01,422,95.7615,0.3,2.0,0.45,0.7,True,5,0.5,True
91.523,0.0579,1.157,57.11,40.01,422,95.7615,0.3,2.0,0.45,0.7,True,5,0.5,False
118.329,0.0699,1.194,57.51,40.313,433,109.1644,0.3,2.0,0.45,0.7,True,5,0.55,True
118.329,0.0699,1.194,57.51,40.313,433,109.1644,0.3,2.0,0.45,0.7,True,5,0.55,False
118.329,0.0699,1.194,57.51,40.313,433,109.1644,0.3,2.0,0.45,0.7,True,5,0.6,True
118.329,0.0699,1.194,57.51,40.313,433,109.1644,0.3,2.0,0.45,0.7,True,5,0.6,False
59.729,0.1427,1.517,42.86,21.864,63,79.8646,0.3,2.0,0.45,0.7,False,3,0.5,True
349.437,0.1483,1.534,40.3,21.864,268,224.7184,0.3,2.0,0.45,0.7,False,3,0.5,False
61.485,0.149,1.554,44.44,20.503,63,80.7423,0.3,2.0,0.45,0.7,False,3,0.55,True
368.551,0.1542,1.562,41.26,20.503,269,234.2757,0.3,2.0,0.45,0.7,False,3,0.55,False
57.257,0.1403,1.517,43.55,20.742,62,78.6287,0.3,2.0,0.45,0.7,False,3,0.6,True
701.771,0.1466,1.54,41.4,20.742,430,400.8857,0.3,2.0,0.45,0.7,False,3,0.6,False
185.474,0.2063,1.859,47.75,12.985,111,142.7371,0.3,2.0,0.45,0.7,False,4,0.5,True
1978.823,0.1598,1.616,42.16,13.523,714,1039.4116,0.3,2.0,0.45,0.7,False,4,0.5,False
242.403,0.2304,1.998,46.15,13.574,117,171.2017,0.3,2.0,0.45,0.7,False,4,0.55,True
947.6,0.1856,1.72,41.42,13.574,367,523.7999,0.3,2.0,0.45,0.7,False,4,0.55,False
242.403,0.2304,1.998,46.15,13.574,117,171.2017,0.3,2.0,0.45,0.7,False,4,0.6,True
896.277,0.1801,1.688,41.26,13.574,366,498.1385,0.3,2.0,0.45,0.7,False,4,0.6,False
-29.483,-0.4417,0.384,36.67,31.328,30,35.2585,0.3,2.0,0.45,0.7,False,5,0.5,True
647.599,0.1891,1.738,40.75,39.558,292,373.7993,0.3,2.0,0.45,0.7,False,5,0.5,False
-29.488,-0.4508,0.384,34.48,31.334,29,35.2558,0.3,2.0,0.45,0.7,False,5,0.55,True
591.951,0.1801,1.695,40.57,33.498,281,345.9754,0.3,2.0,0.45,0.7,False,5,0.55,False
-29.488,-0.4508,0.384,34.48,31.334,29,35.2558,0.3,2.0,0.45,0.7,False,5,0.6,True
591.951,0.1801,1.695,40.57,33.498,281,345.9754,0.3,2.0,0.45,0.7,False,5,0.6,False
258.846,0.12,1.355,58.17,28.096,502,179.4228,0.3,2.0,0.45,1.0,True,3,0.5,True
258.846,0.12,1.355,58.17,28.096,502,179.4228,0.3,2.0,0.45,1.0,True,3,0.5,False
243.989,0.1154,1.34,58.4,26.29,500,171.9946,0.3,2.0,0.45,1.0,True,3,0.55,True
243.989,0.1154,1.34,58.4,26.29,500,171.9946,0.3,2.0,0.45,1.0,True,3,0.55,False
267.165,0.1205,1.361,59.1,27.233,511,183.5827,0.3,2.0,0.45,1.0,True,3,0.6,True
267.165,0.1205,1.361,59.1,27.233,511,183.5827,0.3,2.0,0.45,1.0,True,3,0.6,False
330.071,0.1095,1.322,59.26,17.551,594,215.0356,0.3,2.0,0.45,1.0,True,4,0.5,True
330.071,0.1095,1.322,59.26,17.551,594,215.0356,0.3,2.0,0.45,1.0,True,4,0.5,False
34.815,0.0739,1.209,59.26,20.048,135,67.4077,0.3,2.0,0.45,1.0,True,4,0.55,True
216.146,0.0895,1.253,57.79,23.163,526,158.0728,0.3,2.0,0.45,1.0,True,4,0.55,False
34.815,0.0739,1.209,59.26,20.048,135,67.4077,0.3,2.0,0.45,1.0,True,4,0.6,True
206.25,0.0868,1.245,57.42,23.301,519,153.125,0.3,2.0,0.45,1.0,True,4,0.6,False
10.957,0.0109,1.027,55.56,40.125,306,55.4786,0.3,2.0,0.45,1.0,True,5,0.5,True
76.341,0.0545,1.146,56.57,40.125,396,88.1704,0.3,2.0,0.45,1.0,True,5,0.5,False
101.46,0.0645,1.175,55.53,41.451,407,100.7299,0.3,2.0,0.45,1.0,True,5,0.55,True
101.46,0.0645,1.175,55.53,41.451,407,100.7299,0.3,2.0,0.45,1.0,True,5,0.55,False
101.46,0.0645,1.175,55.53,41.451,407,100.7299,0.3,2.0,0.45,1.0,True,5,0.6,True
101.46,0.0645,1.175,55.53,41.451,407,100.7299,0.3,2.0,0.45,1.0,True,5,0.6,False
55.456,0.161,1.578,36.0,19.496,50,77.728,0.3,2.0,0.45,1.0,False,3,0.5,True
365.246,0.1568,1.578,37.88,22.645,264,232.6231,0.3,2.0,0.45,1.0,False,3,0.5,False
32.816,0.1017,1.333,38.18,23.685,55,66.408,0.3,2.0,0.45,1.0,False,3,0.55,True
373.398,0.164,1.621,39.38,24.21,259,236.6992,0.3,2.0,0.45,1.0,False,3,0.55,False
65.277,0.1613,1.6,42.86,21.836,63,82.6384,0.3,2.0,0.45,1.0,False,3,0.6,True
819.193,0.1545,1.582,39.24,21.836,446,459.5963,0.3,2.0,0.45,1.0,False,3,0.6,False
153.879,0.1904,1.762,44.12,12.954,102,126.9397,0.3,2.0,0.45,1.0,False,4,0.5,True
151.285,0.1809,1.719,43.52,12.954,108,125.6424,0.3,2.0,0.45,1.0,False,4,0.5,False
172.44,0.2063,1.865,43.43,12.954,99,136.2199,0.3,2.0,0.45,1.0,False,4,0.55,True
754.973,0.1757,1.67,39.35,12.954,338,427.4863,0.3,2.0,0.45,1.0,False,4,0.55,False
172.44,0.2063,1.865,43.43,12.954,99,136.2199,0.3,2.0,0.45,1.0,False,4,0.6,True
1847.589,0.1589,1.611,39.71,12.954,685,973.7945,0.3,2.0,0.45,1.0,False,4,0.6,False
-29.483,-0.4417,0.384,36.67,31.328,30,35.2585,0.3,2.0,0.45,1.0,False,5,0.5,True
361.201,0.1581,1.58,39.26,39.558,242,230.6006,0.3,2.0,0.45,1.0,False,5,0.5,False
-29.488,-0.4508,0.384,34.48,31.334,29,35.2558,0.3,2.0,0.45,1.0,False,5,0.55,True
465.914,0.1691,1.637,38.61,33.498,259,282.9572,0.3,2.0,0.45,1.0,False,5,0.55,False
-29.488,-0.4508,0.384,34.48,31.334,29,35.2558,0.3,2.0,0.45,1.0,False,5,0.6,True
465.914,0.1691,1.637,38.61,33.498,259,282.9572,0.3,2.0,0.45,1.0,False,5,0.6,False
264.111,0.1253,1.373,56.36,28.576,495,182.0557,0.3,2.0,0.45,1.5,True,3,0.5,True
264.111,0.1253,1.373,56.36,28.576,495,182.0557,0.3,2.0,0.45,1.5,True,3,0.5,False
262.441,0.12,1.354,56.15,25.284,504,181.2203,0.3,2.0,0.45,1.5,True,3,0.55,True
