timestamp,symbol,direction,confidence,raw_score,obi_long,obi_short,prt_long,prt_short,umom_long,umom_short,ltb_long,ltb_short,sweep_up,sweep_down,ice_long,ice_short,vwap_long,vwap_short,regime_long,regime_short,vol_regime,cvd_long,cvd_short,tps_long,tps_short,liq_long,liq_short,mvr_long,mvr_short,absorb_long,absorb_short,spread_ticks,mid_price,gate_reason,action
1770394710711,SOLUSDT,0,0.568,-0.0684,0.0,0.5887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.3457,0.0543,0.06,0.02,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,85.22,spread_too_wide: 3.0,none
1770394710711,SOLUSDT,0,0.5485,-0.0486,0.0,0.0,0.0,0.5176,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9101,0.0,0.7,0.06,0.02,low,1.0,0.0,1.0,0.0,0.0,0.0479,0.0,0.0,0.0,0.9101,320.0,86.84,spread_too_wide: 320.0,none
1770394710712,ETHUSDT,0,0.5608,0.0611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7,0.0,0.06,0.02,low,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,1998.03,spread_too_wide: 68.0,none
1770394710712,ETHUSDT,0,0.6127,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.7,0.0,0.12,0.04,low,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,1998.03,spread_too_wide: 68.0,none
1770394710713,ETHUSDT,0,0.5254,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9658,0.0,0.7,0.12,0.04,low,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9658,613.0,2002.63,spread_too_wide: 613.0,none
1770394710714,BTCUSDT,0,0.6647,0.1711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.7,0.0,0.06,0.02,low,1.0,0.0,1.0,0.0,0.4318,0.0,0.0,0.0,0.0,1.0,1629.0,69368.75,spread_too_wide: 1629.0,none
1770394710714,BTCUSDT,0,0.6652,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.7,0.0,0.12,0.04,low,1.0,0.0,1.0,0.0,0.4318,0.0,0.0,0.0,0.0,1.0,1629.0,69368.75,spread_too_wide: 1629.0,none
1770394710715,BTCUSDT,0,0.6653,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6667,0.6667,0.8297,0.0,0.0,0.7,0.12,0.04,low,1.0,0.0,1.0,0.0,0.5978,0.0,0.0,0.0,0.8297,0.0,270.0,69475.4,spread_too_wide: 270.0,none
1770394710715,DOGEUSDT,0,0.5884,0.0893,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.4311,0.0,0.06,0.02,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710716,DOGEUSDT,0,0.5827,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.4929,0.0,0.12,0.04,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710717,DOGEUSDT,0,0.5859,0.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5248,0.0,0.18,0.06,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710717,DOGEUSDT,0,0.5865,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5253,0.0,0.24,0.08,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710718,DOGEUSDT,0,0.5871,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5263,0.0,0.3,0.1,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710718,DOGEUSDT,0,0.5872,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5277,0.0,0.3,0.1,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710719,DOGEUSDT,0,0.6376,0.1413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.5295,0.0,0.3,0.1,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1,spread_too_wide: 5.0,none
1770394710719,DOGEUSDT,0,0.5783,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.048,0.0,0.0,0.7,0.3,0.1,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,18.0,0.1,spread_too_wide: 18.0,none
1770394710720,DOGEUSDT,0,0.5801,0.0807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0682,0.0,0.0,0.7,0.3,0.1,low,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0682,0.0,18.0,0.1,spread_too_wide: 18.0,none
1770394710721,ETHUSDT,0,0.6109,0.1127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.12,0.04,low,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,307.0,2004.16,spread_too_wide: 307.0,none
1770394714239,ETHUSDT,0,0.0,0.0324,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714240,BTCUSDT,0,0.5589,-0.0592,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5317,0.0,0.0,0.4968,0.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394714241,DOGEUSDT,0,0.5761,-0.0767,0.012,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.1,spread_too_wide: 2.0,none
1770394714242,DOGEUSDT,0,0.5798,-0.0805,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.1,spread_too_wide: 2.0,none
1770394714242,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714243,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714244,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714244,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714245,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714245,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714246,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714247,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714247,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714248,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714248,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714249,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714249,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714250,XRPUSDT,0,0.0,-0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,636.0,1.6,spread_too_wide: 636.0,none
1770394714251,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714251,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714252,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714252,XRPUSDT,0,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.6843,0.0,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.56,,none
1770394714253,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714254,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714254,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714255,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714256,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714256,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714257,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714257,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714258,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714259,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714259,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714260,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714261,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714261,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714262,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714262,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714263,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714264,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,520.0,2043.4,spread_too_wide: 520.0,none
1770394714264,BTCUSDT,0,0.5175,-0.0175,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5317,0.0,0.0,0.4481,1.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394714265,BTCUSDT,0,0.5175,-0.0175,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5321,0.0,0.0,0.4481,1.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394714268,DOGEUSDT,0,0.5926,-0.0937,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.1,spread_too_wide: 2.0,none
1770394714268,DOGEUSDT,0,0.5926,-0.0937,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.1,spread_too_wide: 2.0,none
1770394714272,ETHUSDT,0,0.5828,-0.0835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714272,ETHUSDT,0,0.5828,-0.0835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714273,ETHUSDT,0,0.5828,-0.0835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714273,ETHUSDT,0,0.5828,-0.0835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714274,ETHUSDT,0,0.5828,-0.0835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714275,ETHUSDT,0,0.5952,-0.0964,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,2492.0,2015.41,spread_too_wide: 2492.0,none
1770394714275,BTCUSDT,0,0.5158,-0.0158,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5321,0.0,0.0,0.406,1.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394714276,BTCUSDT,0,0.5158,-0.0158,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5327,0.0,0.0,0.406,1.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394714277,ETHUSDT,0,0.5564,-0.0566,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,4305.0,2024.47,spread_too_wide: 4305.0,none
1770394714277,ETHUSDT,0,0.5564,-0.0566,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,4305.0,2024.47,spread_too_wide: 4305.0,none
1770394714278,ETHUSDT,0,0.5887,-0.0896,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714279,ETHUSDT,0,0.5887,-0.0896,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.5,0.0,0.0,809.0,2023.82,spread_too_wide: 809.0,none
1770394714279,ETHUSDT,0,0.5406,-0.0407,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,406.0,2025.84,spread_too_wide: 406.0,none
1770394714280,SOLUSDT,-1,0.547,-0.0472,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6667,0.0,0.0,-0.0,0.0,0.7,0.06,0.02,low,0.0,0.9866,0.0,1.0,0.0,0.0287,0.0,0.5,1.0,0.0,2.0,88.62,,none
1770394718277,SOLUSDT,-1,0.6353,-0.1388,0.0,0.0167,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.5,0.0,0.0,2.0,88.62,,none
1770394718278,BTCUSDT,0,0.6034,-0.1049,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.9048,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5372,0.0,0.0,0.4992,0.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394718279,BTCUSDT,0,0.5682,-0.0686,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.0,0.0,0.9091,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.5372,0.0,0.0,0.4992,0.0,0.0,378.0,69480.8,spread_too_wide: 378.0,none
1770394718279,BTCUSDT,0,0.6177,-0.12,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.9946,0.0,0.4992,0.0,0.0,278.0,69485.8,spread_too_wide: 278.0,none
1770394718280,SOLUSDT,-1,0.6304,-0.1335,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.5,0.0,0.0,2.0,88.62,,none
1770394718281,SOLUSDT,-1,0.6304,-0.1335,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.5,0.0,0.0,2.0,88.62,,none
1770394718281,SOLUSDT,-1,0.6304,-0.1335,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.5,0.0,0.0,2.0,88.62,,none
1770394718282,SOLUSDT,-1,0.6304,-0.1335,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.5,0.0,0.0,2.0,88.62,,none
1770394718283,SOLUSDT,0,0.0,-0.0387,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,1.0,0.0,-0.0,0.6262,0.0,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.0,85.29,spread_too_wide: 11.0,none
1770394718283,ETHUSDT,0,0.6511,-0.156,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3333,1.0,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0614,0.0,0.5,0.0,0.0,146.0,2001.01,spread_too_wide: 146.0,none
1770394718284,BTCUSDT,0,0.562,-0.0623,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6667,0.3333,0.0,-0.0,0.0,0.7,0.0,0.0,low,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.4992,0.0,0.0,138.0,69478.8,spread_too_wide: 138.0,none
